title,area,address,money
整租 | 《越》长安韦曲政法大学对面 爱兰堡 2室 全配 14,2室2厅1卫    91㎡,韦曲,1400
整租 | 朱雀路 城市骊景 两室一厅 空房 适合办公 有钥匙！,2室2厅1卫    100㎡,南院门,2500
整租 | 凤城二路市图书馆地铁C口一室一厅精装修拎包入住随时看,1室1厅1卫    60㎡,市图书馆,1600
整租 | 华城泊郡 精装三室 南北通透 采光好,3室2厅2卫    126㎡,三爻,2400
整租 | 办公用房，采光好，交通便利，有车位，,2室2厅1卫    ,何家村,2200
单间 | 朝南 大次卧，配套齐全，干净漂亮,次卧(4室以上)    18㎡,经济技术开发区,650
单间 | 市凤城二路，图书馆地铁C口旁边，好房单间便宜出租,主卧(4室)    20㎡,凤城二路,550
整租 | 御笔华府 1室0厅1卫,1室0厅1卫    30㎡,太白小区,1300
整租 | 雅卓花园 2室1厅1卫,2室1厅1卫    93㎡,城西客运站,1300
单间 | 凤城五路 绿城浪琴湾 单间便宜出租,主卧(4室)    20㎡,经济技术开发区,650
单间 | 玫瑰大楼 高新四路 旺座国际 科技一路 高科花园 好,次卧(3室)    22㎡,科技一路,650
整租 | 陕西歌舞剧院家属院 1室0厅1卫,1室0厅1卫    20㎡,文艺北路,600
单间 | 电子正街精装好房，空调、阳台。快来围观！！！圣都大厦,次卧(4室)    20㎡,电子城,700
单间 | 陕西腾联新世纪 1室 男女不限,次卧(3室)    120㎡,二府庄,400
整租 | 宏府麒麟山 2室2厅1卫,2室2厅1卫    96㎡,经济技术开发区,1900
单间 | 文景路青门西区3室主卧朝北便宜出租400元/月,次卧(3室)    18㎡,文景路,400
单间 | 西北大学 省人民医院 友谊医院 含光门 南门 西南城,次卧(4室)    25㎡,边家村,700
整租 | 蔚蓝花城七色镇 1室1厅1卫,1室1厅1卫    45㎡,丰禾路,1500
整租 | 步行街建材市场内 1室0厅1卫,1室0厅1卫    26㎡,骊山,500
整租 | 明德门南东区 3室2厅1卫,3室2厅1卫    80㎡,明德门,1600
整租 | 临潼骊山 东绣岭绿苑小 3室 1厅 95平米,3室1厅1卫    95㎡,临潼,1300
整租 | 警官学校家属 2室1厅1卫,2室1厅1卫    75㎡,西影路,1600
单间 | 太白立交自己房子出租-精装修家具齐全-拎包入住-急租,主卧(4室)    27㎡,南大街,720
整租 | 西安科技大学南院家属楼 2室1厅1卫,2室1厅1卫    80㎡,翠华路,2000
整租 | 晨宇世纪 2室1厅1卫,2室1厅1卫    65㎡,纺织城,1200
整租 | 户县面粉厂家属楼 2室1厅1卫,2室1厅1卫    70㎡,户县,1000
单间 | 雁塔电视塔华城万象二期 1室0厅 次卧 朝南北 中等,次卧(1室)    20㎡,电视塔,600
整租 | 前进花园 2室1厅1卫,2室1厅1卫    95㎡,辛家庙,1200
整租 | 方欣市场国亨市场周边大兴新悦城 3室2厅2卫,3室2厅2卫    121㎡,汉城路,1100
单间 | 东方米兰 安琪儿医院 中华世纪城 大寨路 沣惠南路,次卧(4室)    23㎡,大寨路,700
整租 | 文景雅苑 3室2厅1卫,3室2厅1卫    112㎡,龙首村,2100
整租 | 雁塔区公园南路朝阳小区 2室2厅1卫,2室2厅1卫    118㎡,等驾坡,1600
单间 | 太白南路-电子商城-银行学校-紫薇花园-精装-电脑桌,次卧(4室)    24㎡,吉祥路,750
单间 | 雁塔 电子正街 521医院 怡兴大厦 丈八东路 唐园,次卧(4室)    20㎡,电子正街,700
单间 | 高新六路-南窑头-丈八北路-双水磨小学-科技五路-个,次卧(3室)    24㎡,科技四路西段,650
整租 | 西京社区 2室1厅1卫,2室1厅1卫    64㎡,电子三路,1600
整租 | 太奥广场 西 1室1厅1卫,1室1厅1卫    40㎡,丰禾路,1400
整租 | 宁合世嘉丰镐西路 2室1厅72平米 简单装修 年付,2室1厅1卫    72㎡,土门,1500
整租 | 长安壹栋 1室1厅1卫,1室1厅1卫    55㎡,长安路,2200
【整租】高新路 高新水晶城 1室0厅,1室1卫  43m²  18/28层,高新路,2700
【合租】龙首村 宫园壹号二期 2室次卧,2室1厅1卫  20m² 朝东西,龙首村,750
【合租】方新村 尚品雅苑 3室主卧,3室1厅1卫  20m² 朝北,方新村,790
【合租】长延堡 杏园小区 4室次卧,4室1厅1卫  20m² 朝南,长延堡,900
【合租】龙首村 仅此一间蓝天华庭 4室主卧,4室1厅2卫  35m² 朝南,龙首村,1200
【整租】高新路 尚中心 2室2厅,2室2厅1卫  106m²  12/20层,高新路,4800
【整租】长安路 翡翠明珠 1室0厅,1室1卫  55m²  16/30层,长安路,2200
【合租】吉祥路 巴厘公馆 4室次卧,4室2厅2卫  18m² 朝西,吉祥路,800
【合租】龙首村 宫园壹号 3室次卧,3室1厅1卫  25m² 朝南,龙首村,700
【整租】高新路 高新水晶城 2室2厅,2室2厅1卫  73m²  12/32层,高新路,4000
【合租】电视塔 华城万象一期 4室次卧,4室1厅1卫  25m² 朝南,电视塔,900
【整租】青稞公寓 电子正街 梦想城十,1室1卫  25m² 朝南,青稞公寓,930-1500
【整租】科技五路 橡树星座 1室0厅,1室1卫  45m²  28/35层,科技五路,2300
【整租】二环南路 群贤道九号 1室0厅,1室1卫  59m²  12/32层,二环南路,2100
【合租】吉祥诚信商业街 祥和雅居 5室次卧,5室1厅1卫  25m² 朝南,吉祥诚信商业街,850
【整租】青稞公寓 电子正街 梦想城十一,1室1卫  25m² 朝南,青稞公寓,930-1500
【合租】行政商务中心 亮丽家园 4室次卧,4室1厅2卫  25m² 朝南,行政商务中心,900
【合租】光华路 小悉尼新都 3室次卧,3室2厅2卫  27m² 朝南,光华路,899
【整租】电子正街 梦想城 1室0厅,1室1卫  25m²  8/16层,电子正街,1396
【合租】边家村 泰华金汇时代 1室主卧,1室1卫  55m² 朝东,边家村,1760
整租 | 地铁口 紫郡长安 一楼办公空房带空调 看房有钥匙,3室2厅2卫    136㎡,电视塔,2800
单间 | 凤城五路地铁2号线附近精装单间物业WiFi水电费全免,主卧(4室)    20㎡,经济技术开发区,750
单间 | 凤城四路地铁2号线附近精装单间物业WiFi水电费全免,次卧(4室)    20㎡,经济技术开发区,700
整租 | 擎天地产 浐灞半岛 两室中装空房 紧邻地铁口 交通便,2室2厅1卫    92㎡,浐灞半岛,1500
整租 | 北大街糖坊街1室1厅1厨1卫48平米中装全配天然气拎,1室1厅1卫    48㎡,北大街,800
整租 | 真实图片 伶包入住 独立厨房 卫生间,1室1厅1卫    45㎡,丁白路,1500
整租 | 商圈 名 小区 出租,1室1厅1卫    42㎡,龙首村,1800
整租 | 浐灞半岛A13区，四室两厅，精装休，家具齐全，需要年,4室2厅2卫    161㎡,浐灞半岛,2500
整租 | 高新区唐延路南二环嘉天smart精装修拎包入住,2室1厅1卫    79㎡,唐延路,2400
整租 | 出租 城市运动公园旁 白桦林居 三室毛坯 仅租150,3室2厅2卫    135㎡,经济技术开发区,1500
单间 | 个人房源，友谊西路红缨路附近电梯单间挥泪600元出租,主卧(3室)    25㎡,友谊西路,600
整租 | 大寨路 枫林华府1楼 230平 复试 大5室 出租,5室3厅2卫    230㎡,大寨路,6000
整租 | 浐灞半岛 地铁口 名校旁 两室空房出租,1室2厅1卫    89㎡,浐灞半岛,1300
单间 | 长安西路 朱雀大街 三兴园 紫郡长安 押一付一 拎包,次卧(4室)    20㎡,电视塔,700
整租 | 未央大明宫西地铁A口精装全配房拎包入住,1室1厅1卫    45㎡,方新村,1400
整租 | 市委对面 中医院对面 ee康城3室空房 出租,3室2厅2卫    143㎡,张家堡,1800
整租 | A现房实图，交大兴庆公园旁，乐居都会精装两居室，住家,2室2厅2卫    131㎡,东关南街,3000
整租 | 凤城五路地铁2号线紫薇希望城 豪装大四居 有证可按揭,4室2厅2卫    149㎡,凤城五路,3500
整租 | 双威三室， 带办公家具采光好 看房联系！,3室1厅1卫    89㎡,张家堡,2600
整租 | 新东尚 1室全配 拎包入住 先到先得,1室1厅1卫    64㎡,韩森寨,1650
单间 | 大堂西市 民航大厦 机场大巴站 西北大学附近单间出租,次卧(3室)    22㎡,玉祥门,580
整租 | 市图书馆 超大三室空房可办公 可注册公司 看房钥匙,3室2厅2卫    160㎡,经济技术开发区,3000
整租 | 服务至上丿新西兰大都荟城市皇冠丹枫国际财富中心紫薇甄,1室0厅1卫    49㎡,科技路西口,1500
整租 | 凤城五路地铁 max未来 高端办公场所 交通方便 看,8室2厅2卫    450㎡,经济技术开发区,20000
整租 | 凤城三路 凤锦苑 三室精装带家具全新 急租1800元,2室2厅1卫    90㎡,凤城三路,1800
整租 | 精品房+地铁口 豪装 唐延鑫苑拎包住85平租3200,2室1厅1卫    85㎡,唐延路,3200
整租 | 浐河地铁口 御锦城四期精装一室全配 拎包入住 看房有,1室1厅1卫    43㎡,半坡立交,1200
整租 | 学府首座精装两室 户型好 采光美 配置齐全 拎包入住,2室1厅1卫    78㎡,西安交通大学,1799
整租 | 精美3室，南北通透，采光好，适合的过度,2室2厅1卫    137㎡,经济技术开发区,2000
整租 | 推出凯越华庭小区一居室带有简单家具欢迎大家来看房子,1室0厅1卫    18㎡,电子城,800
单间 | 个人 西安交通大学 延兴门地铁口新安医院 立丰国际,主卧(3室)    18㎡,西安交通大学,850
整租 | 地铁口图书馆站，办公。,2室1厅1卫    89㎡,经济技术开发区,2300
单间 | 何家村 含光路 红星美凯龙 人才市场 怡丰城有精装公,主卧(3室)    30㎡,何家村,650
整租 | 拎包入住 恒大绿洲 两室两厅 位置好 出行方便又不吵,2室2厅1卫    81㎡,纺织城,1700
整租 | 太白南路十字200平凯丽大厦4室空房新科大厦华奥大厦,4室2厅2卫    197㎡,徐家庄,4300
整租 | 翠华路 曲江六号 6000元 5室2厅2卫 精装修，,5室2厅2卫    200㎡,大雁塔,6000
单间 | 自己招租 无 人才市场 怡丰城附近,隔断(4室以上)    10㎡,太白小区,260
单间 | 土门十字 开远门地铁口 西电医院 西开公司开元半岛有,主卧(3室)    23㎡,土门,550
整租 | 宁合世嘉丰镐西路 2室1厅72平米 简单装修 年付,2室1厅1卫    72㎡,土门,1500
整租 | 前进花园 2室2厅1卫,2室2厅1卫    94㎡,太华路,1500
整租 | 长安壹栋 1室1厅1卫,1室1厅1卫    55㎡,长安路,2200
整租 | 凤鸣和园 位于航天城，周围公园和交大附小， 2室1厅,2室1厅1卫    90㎡,韦曲,1200
单间 | ！！！！！！！！！！急租 价格可优惠！！！！！！！！,主卧(4室)    27㎡,电子正街,680
单间 | ！！！！！！实习生看过来价格优惠-物美价廉-家电齐全,次卧(4室)    25㎡,大寨路,650
整租 | 上元郡 2室2厅1卫,2室2厅1卫    106㎡,枫栖原,2000
单间 | 安远门地铁口次卧450个人押一付一,次卧(3室)    20㎡,北关,450
整租 | 丰禾小区 3室2厅2卫,3室2厅2卫    148㎡,丰禾路,1800
单间 | 唐延路 大寨路 延平门地铁口 沣惠南路融侨城,次卧(4室)    20㎡,唐延路,700
整租 | 长安-郭杜茅坡新城3室2精装厅2卫1600元,3室2厅2卫    123㎡,郭杜,1600
单间 | 正规次卧 枫韵蓝湾小区 科技路西口 丈八北路地铁口,主卧(3室)    25㎡,科技路西口,560
单间 | 科技路西口天朗蓝胡树小区无中介 5室1厅2卫 男女不,次卧(4室以上)    28㎡,科技路西口,750
整租 | 天缘春天 3室1厅1卫,3室1厅1卫    114㎡,三桥,500
单间 | 草场坡南稍门地铁口红会医院对面大话南门小区单间出租,主卧(4室)    25㎡,南稍门,700
整租 | 长安一中家属院高层 3室2厅2卫,3室2厅2卫    120㎡,韦曲,1500
单间 | 雁塔翠华路 东三爻东村 1室 0厅 主卧,主卧(1室)    14㎡,翠华路,400
整租 | 前进花园 3室2厅1卫,3室2厅1卫    127.5㎡,辛家庙,1500
单间 | ！！！！家电齐全-房租便宜-年轻人首选！！！主卧独卫,次卧(4室)    23㎡,大寨路,680
单间 | 凤城二路秦丰小区 3室2厅2卫 男女不限,主卧(3室)    20㎡,凤城二路,500
整租 | 长乐坡地铁口 2室2厅1卫,2室2厅1卫    80.5㎡,西安,1000
单间 | 大寨路-昆明路-个人直租-家电齐全-欧式装修-拎包入,主卧(4室)    30㎡,大寨路,700
整租 | 前进花园2室一厅一厨一卫 2室1厅1卫,2室1厅1卫    95㎡,经济技术开发区,1200
单间 | 个人出租莲湖丰庆路西稍门草阳村民航大院主卧550,主卧(3室)    25㎡,西稍门,550
整租 | 育才大厦 2室1厅2卫,2室1厅2卫    140㎡,翠华路,3000
单间 | 芳馨园 3室2厅2卫 男女不限,主卧(3室)    20㎡,凤城一路,500
单间 | 张家村朱雀大街西后地650包水、电、燃气、物业、宽带,次卧(3室)    87㎡,张家村,650
整租 | 新城区东六路北坊巷丨号楼 3室0厅1卫,3室0厅1卫    60㎡,朝阳门,1200
单间 | ！！！！后门就是521医院-对面就是省博爱医院-实习,主卧(4室)    25㎡,电子正街,620
单间 | 雁塔区 小寨 电视塔 长丰园小区 次卧 400个人房,次卧(1室)    15㎡,电视塔,400
单间 | 电子正街-北山门-省博爱医院-宜家风格干净大气门口就,次卧(4室)    26㎡,电子城,680
整租 | 东五桥村 2室1厅1卫,2室1厅1卫    90㎡,郭杜,1400
单间 | ！！！！！！文理学院-赛格电脑城-便宜出租！！！！！,主卧(3室)    25㎡,电子正街,680
整租 | 鹿园小区 2室2厅1卫,2室2厅1卫    80㎡,胡家庙,1500
单间 | 高新一中附近 科技路地铁口合租单间招室友 精装全配低,主卧(3室)    20㎡,高新一中,600
【合租】经济技术开发区 海荣阳光城 4室次卧,4室1厅2卫  19m² 朝南,经济技术开发区,780
【整租】高新路 高新水晶城 2室2厅,2室2厅1卫  76m²  28/28层,高新路,4000
【整租】唐延路 莱安逸境 2室2厅,2室2厅1卫  63m²  13/26层,唐延路,3800
【合租】科技二路 易道郡玫瑰公馆 4室次卧,4室1厅2卫  22m² 朝北,科技二路,900
【合租】科技六路 盛泽万家灯火 5室主卧,5室1厅4卫  23m² 朝南,科技六路,1100
【合租】明德门 世家星城三期 4室次卧,4室1厅2卫  22m² 朝南,明德门,880
【整租】唐延路 嘉天Smart 2室2厅,2室2厅1卫  76m²  17/26层,唐延路,3600
【合租】张家堡 雅荷南李鑫苑 4室次卧,4室1厅1卫  11m² 朝南,张家堡,780
【合租】西稍门 御笔华章 3室次卧,3室2厅2卫  27m² 朝南北,西稍门,900
【整租】青稞公寓 边家村 青稞公寓泰华3,2室1厅1卫  90m² 朝南,青稞公寓,3348-3588
【合租】曲江池 曲江亮丽家园 4室次卧,4室1厅2卫  40m² 朝东南,曲江池,1100
【合租】行政商务中心 亮丽家园 4室次卧,4室1厅2卫  25m² 朝西北,行政商务中心,750
【合租】行政商务中心 亮丽家园 4室次卧,4室1厅2卫  25m² 朝南,行政商务中心,1000
【整租】青稞公寓 电子正街 梦想城十,1室1卫  25m² 朝南,青稞公寓,930-1500
【合租】电子城 金泰假日花城 4室主卧,4室1厅2卫  25m² 朝南,电子城,1000
【合租】曲江池 金水湾 4室主卧,4室1厅2卫  35m² 朝南,曲江池,1100
【整租】边家村 泰华金汇时代 1室0厅,1室1卫  55m²  10/22层,边家村,1600
【合租】电子城 金桥四季花园 4室主卧,4室1厅2卫  30m² 朝南,电子城,1000
【整租】电视塔 华城国际 2室1厅,2室1厅1卫  70m²  12/30层,电视塔,2400
【合租】行政商务中心 亮丽家园 4室次卧,4室1厅2卫  25m² 朝南,行政商务中心,1000
